"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,334775.005,,
"DEU","Germany","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,313347.203,,
"DEU","Germany","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,301397.174,,
"DEU","Germany","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,251797.501,,
"DEU","Germany","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,213169.212,,
"DEU","Germany","GHG","Greenhouse gases","ENER_IND","1A1 - Energy Industries","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,240460.609,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,208477.828,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,208422.744,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,191105.32,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,199558.49,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,188937.96,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,191633.082,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,216671.67,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,202344.195,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,193704.207,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,177529.713,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,170872.88,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,191855.375,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,178571.442,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,170886.679,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,160424.734,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,157919.29,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,166671.315,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,130195.748,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,156319.305,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,143380.409,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,153169.817,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,132847.224,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,135130.478,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,144737.667,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,123942.585,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,129717.092,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,130416.306,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,127948.062,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,121523.516,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,126587.629,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,128696.671,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OSECT","1A4 - Residential and other sectors","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,123373.244,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12131.719,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8651.62,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6564.985,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5251.944,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4831.206,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4022.597,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3146.262,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3038.55,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3048.668,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2602.178,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2331.551,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1910.501,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1946.998,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1967.526,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1683.547,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1713.98,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1556.537,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1293.379,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1318.608,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1346.249,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1299.917,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1205.557,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,992.753,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1030.698,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,971.411,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,970.787,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1002.261,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,817.181,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,727.325,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,892.891,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,747.224,,
"DEU","Germany","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,986.272,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,185672.576,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,164147.193,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,153527.714,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,142565.358,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,140819.251,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,144147.76,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,134892.168,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,138894.884,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,134340.68,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,131891.953,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,128227.344,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,121176.238,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,120460.754,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,117240.508,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,116331.157,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,113411.349,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,118243.767,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,126054.429,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,126227.362,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,108699.563,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,124357.933,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,121445.742,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,116891.803,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,117584.522,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,117833.979,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,126220.247,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,128425.482,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,130040.467,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,125059.456,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,122454.899,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,120557.782,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,126071.766,,
"DEU","Germany","NF3","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6.44,,
"DEU","Germany","NF3","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6.44,,
"DEU","Germany","NF3","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6.44,,
"DEU","Germany","NF3","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6.44,,
"DEU","Germany","NF3","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6.44,,
"DEU","Germany","NF3","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4.951,,
"DEU","Germany","NF3","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6.759,,
"DEU","Germany","NF3","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7.35,,
"DEU","Germany","NF3","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7.099,,
"DEU","Germany","NF3","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6.258,,
"DEU","Germany","NF3","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8.346,,
